product_key,category,subcategory,product_name,ratings
10001883,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,3.98
10001106,Furniture,Tables,Bretford Rectangular Conference Table Tops,3.43
10003673,Office Supplies,Supplies,Stiletto Hand Letter Openers,4.13
10002448,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,3.78
10002037,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",4.08
10001932,Office Supplies,Binders,Satellite Sectional Post Binders,4.25
10002212,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",4.54
10003539,Technology,Phones,PureGear Roll-On Screen Protector,3.68
10002919,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),4.37
10003944,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,3.4
10002123,Technology,Phones,BlackBerry Q10,4.53
10003704,Technology,Phones,Apple iPhone 5S,4.01
10002742,Technology,Phones,LG Exalt,3.94
10003694,Office Supplies,Supplies,Acme Titanium Bonded Scissors,4.14
10004634,Office Supplies,Paper,Xerox 230,3.62
10004747,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",3.66
10002595,Technology,Machines,Okidata MB491 Multifunction Printer,3.45
10003680,Office Supplies,Paper,Xerox 1945,3.14
10000062,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",4.16
10004152,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,3.42
10000846,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",3.6
10000672,Furniture,Furnishings,Aluminum Document Frame,3.8
10001894,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,4.09
10001552,Furniture,Chairs,Hon Olson Stacker Stools,4.14
10004620,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,3.54
10000201,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,3.84
10003009,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,4.15
10001216,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,3.62
10003493,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,4.11
10000699,Furniture,Furnishings,Nu-Dell Leatherette Frames,3.73
10004675,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,3.99
10004002,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,4.22
10002169,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",3.62
10002015,Technology,Phones,HTC One Mini,4.1
10002575,Office Supplies,Supplies,Fiskars Softgrip Scissors,3.24
10000990,Office Supplies,Art,Newell 346,3.36
10000199,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,3.06
10002533,Technology,Accessories,Logitech Trackman Marble Mouse,3.99
10003827,Office Supplies,Supplies,Premier Automatic Letter Opener,3.73
10004607,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,4.18
10001468,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",4.5
10002226,Technology,Phones,Samsung Rugby III,3.81
10001944,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,3.45
10000684,Office Supplies,Labels,Avery 520,4.06
10003748,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,3.23
10001163,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",4.07
10002720,Office Supplies,Paper,Xerox 1921,3.87
10002768,Office Supplies,Paper,Xerox 21,3.82
10000887,Office Supplies,Paper,Xerox 188,3.91
10004253,Office Supplies,Binders,Recycled Easel Ring Binders,3.88
10004898,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",4.05
10004590,Office Supplies,Binders,Storex Dura Pro Binders,3.82
10002112,Technology,Phones,AT&T CL2909,3.1
10002186,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",4.54
10003401,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",3.6
10002155,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,4.52
10004510,Technology,Accessories,Maxell CD-R Discs,3.64
10004545,Office Supplies,Binders,Wilson Jones Impact Binders,3.59
10000941,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",3.63
10000404,Office Supplies,Paper,Xerox 1987,3.07
10000378,Technology,Copiers,Canon PC1080F Personal Copier,3.8
10000053,Office Supplies,Fasteners,Advantus Push Pins,3.85
10001165,Office Supplies,Supplies,Premier Electric Letter Opener,3.74
10000102,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",3.03
10002436,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,3.63
10000453,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",3.82
10004238,Office Supplies,Labels,Avery 498,3.77
10004227,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,4.29
10001196,Furniture,Tables,Bretford Rectangular Conference Table Tops,4.52
10000371,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",4.03
10002774,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",2.91
10003664,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,4.41
10000665,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,3.52
10001769,Office Supplies,Art,Newell 33,3.78
10000583,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,3.91
10001991,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,3.71
10004452,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",3.7
10002851,Office Supplies,Art,Nontoxic Chalk,3.52
10004028,Technology,Accessories,Hypercom P1300 Pinpad,4.13
10000843,Technology,Accessories,Hypercom P1300 Pinpad,3.78
10003778,Office Supplies,Paper,Xerox 1898,3.64
10000755,Office Supplies,Paper,Xerox 1941,3.54
10000504,Office Supplies,Fasteners,Staples,4.36
10001013,Office Supplies,Paper,Xerox 1945,3.49
10000124,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",3.77
10000882,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,3.78
10001644,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,4.23
10001801,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,3.99
10003468,Office Supplies,Labels,Avery 512,1.41
10000038,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",3.66
10002134,Office Supplies,Storage,Advantus Rolling Drawer Organizers,4.04
10004376,Office Supplies,Binders,Ibico Standard Transparent Covers,4.07
10001847,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,3.73
10000720,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",4.24
10004793,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",3.68
10000611,Office Supplies,Paper,Xerox 1993,2.51
10002401,Office Supplies,Labels,Avery White Multi-Purpose Labels,3.68
10003184,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,3.46
10003688,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",4.08
10003622,Office Supplies,Storage,Steel Personal Filing/Posting Tote,3.18
10001910,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),3.31
10000150,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,3.98
10002196,Office Supplies,Appliances,Staple holder,3.27
10000164,Furniture,Chairs,SAFCO Arco Folding Chair,2.59
10002643,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,3.97
10000418,Office Supplies,Storage,Letter Size Cart,4.05
10004221,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,3.59
10002722,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",3.6
10001502,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",4.31
10004225,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,4.11
10004638,Office Supplies,Paper,Xerox 1959,3.97
10000340,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,3.37
10002926,Furniture,Furnishings,Eldon Wave Desk Accessories,4.07
10004511,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,4.08
10004933,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",3.65
10002285,Office Supplies,Paper,Xerox 1988,3.51
10003322,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,3.87
10001389,Office Supplies,Labels,Avery 489,3.78
10004501,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",3.63
10002834,Office Supplies,Paper,Xerox 1890,3.9
10000442,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,3.9
10002738,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",3.58
10000222,Office Supplies,Storage,Rogers Deluxe File Chest,3.42
10004539,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",4.12
10003089,Technology,Phones,Avaya 5420 Digital phone,3.62
10000874,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",4.32
10000001,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",3.13
10000021,Office Supplies,Art,Newell 318,4.01
10000609,Office Supplies,Storage,Economy Rollaway Files,4.03
10004373,Office Supplies,Paper,Xerox 1931,3.9
10002271,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,3.95
10002975,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",4.38
10003792,Office Supplies,Paper,Xerox 1916,4.14
10000872,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,4.02
10000461,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,4.16
10001830,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,4.0
10004048,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",3.93
10001758,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,3.83
10002241,Office Supplies,Paper,Xerox 1880,3.41
10004345,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",3.91
10002478,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",3.75
10004606,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",3.7
10000296,Furniture,Tables,BPI Conference Tables,3.71
10000620,Office Supplies,Binders,Avery Durable Poly Binders,4.51
10003173,Office Supplies,Paper,Xerox 224,3.57
10000776,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,3.49
10004586,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,4.32
10004748,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,3.2
10001968,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",4.17
10001816,Technology,Phones,HTC One,4.19
10002002,Office Supplies,Paper,Xerox 1929,3.52
10004236,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,3.45
10001405,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,3.08
10002072,Furniture,Bookcases,Bestar Classic Bookcase,4.37
10001798,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,4.61
10004384,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,3.48
10000032,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",4.18
10001711,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",2.99
10003624,Office Supplies,Fasteners,Advantus Push Pins,3.5
10004089,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",3.13
10002909,Office Supplies,Paper,Xerox 1997,4.4
10003980,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",3.88
10003465,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,3.59
10003259,Office Supplies,Art,Newell 323,3.89
10004821,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,3.85
10002416,Office Supplies,Storage,Tennsco Commercial Shelving,3.81
10003641,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,3.63
10003270,Office Supplies,Paper,Xerox 1931,4.41
10003939,Office Supplies,Paper,Wirebound Voice Message Log Book,4.03
10000276,Office Supplies,Paper,Easy-staple paper,3.71
10001650,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",4.13
10002900,Office Supplies,Labels,Avery 51,3.49
10004804,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",2.91
10003364,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",3.17
10004441,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",3.92
10004588,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",1.93
10003995,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",4.21
10003600,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,3.26
10004558,Office Supplies,Binders,GBC Poly Designer Binding Covers,4.37
10000096,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,3.0
10003595,Office Supplies,Labels,Avery White Multi-Purpose Labels,3.46
10002008,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,2.54
10004886,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,3.73
10002430,Furniture,Tables,Hon 61000 Series Interactive Training Tables,3.51
10002431,Office Supplies,Paper,Xerox 221,3.48
10003202,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",3.47
10004585,Office Supplies,Paper,Xerox 1962,4.16
10004564,Technology,Copiers,Canon PC-428 Personal Copier,3.96
10000877,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,3.69
10001491,Office Supplies,Paper,Xerox 1962,3.82
10002578,Office Supplies,Labels,Avery 506,4.03
10004778,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",4.07
10001826,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,4.25
10003617,Office Supplies,Supplies,Acme Kleen Earth Office Shears,2.69
10004486,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,3.71
10002378,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",3.64
10000766,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,4.22
10004635,Technology,Accessories,Logitech Gaming G510s - Keyboard,3.62
10002068,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,3.52
10002052,Furniture,Chairs,"Global Stack Chair without Arms, Black",4.34
10000308,Office Supplies,Paper,Xerox 21,3.98
10004342,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.28
10000647,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,3.13
10001958,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",3.77
10000152,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",3.44
10002266,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,3.27
10004325,Office Supplies,Paper,Xerox 203,2.95
10002210,Office Supplies,Paper,Xerox 1969,3.0
10001377,Office Supplies,Paper,Xerox 1901,3.08
10002508,Office Supplies,Binders,Zipper Ring Binder Pockets,3.71
10001811,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",3.9
10001431,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,4.08
10004650,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,4.45
10004154,Technology,Phones,Panasonic KX TS3282W Corded phone,3.13
10002309,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,3.98
10001704,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",4.12
10003928,Office Supplies,Art,Newell 310,3.67
10000412,Office Supplies,Binders,GBC VeloBinder Manual Binding System,2.53
10001310,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",4.14
10001549,Office Supplies,Art,Newell 341,4.25
10003284,Office Supplies,Fasteners,Staples,3.18
10004541,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",3.51
10001111,Office Supplies,Art,Sanford Pocket Accent Highlighters,3.92
10002412,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,4.03
10003276,Technology,Phones,GE 30522EE2,3.52
10004455,Furniture,Furnishings,Contemporary Wood/Metal Frame,3.75
10000959,Office Supplies,Art,Crayola Colored Pencils,4.05
10004282,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",3.83
10000529,Office Supplies,Supplies,Staple remover,3.89
10002530,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",3.28
10000374,Furniture,Furnishings,3M Hangers With Command Adhesive,3.65
10004215,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",3.77
10002482,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,3.5
10003831,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",3.97
10003063,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,3.68
10003475,Office Supplies,Paper,Xerox 202,3.84
10004614,Technology,Phones,Belkin iPhone and iPad Lightning Cable,4.06
10001697,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",3.81
10000650,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",3.18
10002021,Office Supplies,Paper,Xerox 227,4.23
10000406,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",4.15
10004507,Office Supplies,Paper,Xerox 195,3.29
10002845,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,3.85
10002860,Office Supplies,Labels,Avery 513,4.05
10001639,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,3.85
10002357,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",3.59
